Country,Category,Date,App ID,App name,Company,App icon,App URL,Release date,Updated date,In app purchases,Rating,Price,Global ratings,Country ratings,Current version ratings,iPhone downloads,iPad downloads,iPhone revenue,iPad revenue
US,All Categories,5/8/15,734258668,"Photoblend - Double exposure pic blender used to blend, morph, mix, overlap, and alter yr images with this arty cloning picture app for FB. Not affiliated with Photoshop or Illustrator!",Derrick Williams,https://s2.mzstatic.com/us/r30/Purple3/v4/8a/1a/ae/8a1aaea6-1fbf-9de4-89d2-cd75e2fb4be9/icon180x180.png,https://itunes.apple.com/US/app/id734258668?mt=8&uo=4&partnerId=30,2013-11-15 23:50:41 UTC,2015-04-14 00:00:00 UTC,TRUE,5,0,91237,39152,1000,2238,,$7.22 ,
US,All Categories,5/8/15,734258457,"Photoblend Pro- Double exposure pic blender. Combine, overlap, stitch, or blend two pictures together and post to Instagram and Facebook. No affiliation with Photoshop or adobe illustrator!",Derrick Williams,https://s2.mzstatic.com/us/r30/Purple5/v4/8b/d8/61/8bd861a9-7ef7-2213-3c8c-916563917a3e/icon180x180.png,https://itunes.apple.com/US/app/id734258457?mt=8&uo=4&partnerId=30,2013-12-03 10:51:57 UTC,2015-03-12 00:00:00 UTC,,5,1.99,3113,1835,139,16,,$29.95 ,
US,All Categories,5/8/15,882675412,PhotoChop - Chop the part witch you do not want to see in your photo,"Golden Soft Co., Ltd.",https://s3.mzstatic.com/us/r30/Purple1/v4/f4/d3/1f/f4d31f5a-7cc2-5a4c-1799-7854b354b2d0/icon180x180.jpeg,https://itunes.apple.com/US/app/id882675412?mt=8&uo=4&partnerId=30,2014-06-06 05:04:10 UTC,2015-03-12 00:00:00 UTC,,5,2.99,67,57,6,25,,$67.09 ,
US,All Categories,5/8/15,363448251,Photogene _,Omer Shoor,https://s3.mzstatic.com/us/r30/Purple1/v4/01/32/7d/01327d1c-8f2a-c8d7-0ce1-95f440258be3/icon180x180.jpeg,https://itunes.apple.com/US/app/id363448251?mt=8&uo=4&partnerId=30,2010-04-01 20:42:20 UTC,2014-09-18 00:00:00 UTC,TRUE,4.5,2.99,7504,3534,337,25,7,$65.98 ,$10.14 
US,All Categories,5/8/15,919087726,PhotoMath,PhotoPay Ltd.,https://s4.mzstatic.com/us/r30/Purple1/v4/b0/2a/e8/b02ae83a-17d2-8881-db81-552319805239/icon180x180.jpeg,https://itunes.apple.com/US/app/id919087726?mt=8&uo=4&partnerId=30,2014-10-17 13:56:43 UTC,2015-04-29 00:00:00 UTC,,3.5,0,7640,3348,56,6271,1488,,
US,All Categories,5/8/15,848787814,PhotoMirror Editor Effect - Mirror  Clone Twins Your Image,LIU BIN,https://s5.mzstatic.com/us/r30/Purple3/v4/8c/c3/0c/8cc30cc2-c33a-7b01-78b1-ab4dddf78d39/icon180x180.jpeg,https://itunes.apple.com/US/app/id848787814?mt=8&uo=4&partnerId=30,2014-04-02 22:39:56 UTC,2015-04-09 00:00:00 UTC,,4.5,0,4160,1008,16,1555,105,,
US,All Categories,5/8/15,453546382,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,Appsverse Inc.,https://s4.mzstatic.com/us/r30/Purple3/v4/7b/7c/bd/7b7cbdce-7b9a-8546-904e-e9eb28e597c0/icon180x180.jpeg,https://itunes.apple.com/US/app/id453546382?mt=8&uo=4&partnerId=30,2011-08-05 02:22:46 UTC,2014-10-17 00:00:00 UTC,,4,3.99,8244,4404,288,208,,$506.40 ,
US,All Categories,5/8/15,453546382,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,Appsverse Inc.,https://s4.mzstatic.com/us/r30/Purple3/v4/7b/7c/bd/7b7cbdce-7b9a-8546-904e-e9eb28e597c0/icon180x180.jpeg,https://itunes.apple.com/US/app/id453546382?mt=8&uo=4&partnerId=30,2011-08-05 02:22:46 UTC,2014-10-17 00:00:00 UTC,,4,3.99,8244,4404,288,208,,$506.40 ,
US,All Categories,5/8/15,415850124,"PhotoSync - wireless photo and video transfer, backup and share app",touchbyte GmbH,https://s2.mzstatic.com/us/r30/Purple3/v4/27/fb/d2/27fbd242-aa77-db49-740f-8ee549b5d575/icon180x180.png,https://itunes.apple.com/US/app/id415850124?mt=8&uo=4&partnerId=30,2011-02-18 14:55:08 UTC,2015-05-06 00:00:00 UTC,,5,2.99,11847,3469,14,101,49,$153.29 ,$53.89 
US,All Categories,5/8/15,433671262,PhotoToaster - Photo Editor,"East Coast Pixels, Inc.",https://s4.mzstatic.com/us/r30/Purple4/v4/58/0e/08/580e08de-ba66-5674-294d-89745ee6a29d/icon180x180.jpeg,https://itunes.apple.com/US/app/id433671262?mt=8&uo=4&partnerId=30,2011-06-18 07:00:00 UTC,2014-10-04 00:00:00 UTC,,4.5,2.99,6798,4127,343,51,10,$111.43 ,$22.65 
US,All Categories,5/8/15,408878018,Piano Free with Songs,"Better Day Wireless, Inc.",https://s3.mzstatic.com/us/r30/Purple4/v4/e1/b9/fc/e1b9fcd0-40f3-5c71-4abe-7f72142a8a47/icon180x180.png,https://itunes.apple.com/US/app/id408878018?mt=8&uo=4&partnerId=30,2010-12-22 08:00:00 UTC,2014-09-02 00:00:00 UTC,TRUE,4.5,0,91168,47461,3897,1263,1244,$176.49 ,$248.51 
US,All Categories,5/8/15,408878018,Piano Free with Songs,"Better Day Wireless, Inc.",https://s3.mzstatic.com/us/r30/Purple4/v4/e1/b9/fc/e1b9fcd0-40f3-5c71-4abe-7f72142a8a47/icon180x180.png,https://itunes.apple.com/US/app/id408878018?mt=8&uo=4&partnerId=30,2010-12-22 08:00:00 UTC,2014-09-02 00:00:00 UTC,TRUE,4.5,0,91168,47461,3897,1263,1244,$176.49 ,$248.51 
US,All Categories,5/8/15,848160327,Piano Tiles (Don't Tap The White Tile),Cheetah Technology Corporation Limited,https://s4.mzstatic.com/us/r30/Purple1/v4/84/17/98/84179820-b9a3-7c7e-f0f0-b648d1798b53/icon180x180.png,https://itunes.apple.com/US/app/id848160327?mt=8&uo=4&partnerId=30,2014-03-29 05:24:27 UTC,2015-03-26 00:00:00 UTC,TRUE,4.5,0,476603,158810,2283,3904,791,$22.20 ,$10.94 
US,All Categories,5/8/15,448639966,"Pic Collage - Add photo, video, text, sticker, animated GIF effects with image editors, filters, layouts, and templates. Happy Mother's day!",Cardinal Blue,https://s3.mzstatic.com/us/r30/Purple5/v4/ec/bd/89/ecbd89ee-62cd-852c-1684-3c6172e0712b/icon180x180.jpeg,https://itunes.apple.com/US/app/id448639966?mt=8&uo=4&partnerId=30,2011-07-13 21:30:34 UTC,2015-05-02 00:00:00 UTC,TRUE,4.5,0,266577,96129,353,11072,1939,$240.63 ,$27.30 
US,All Categories,5/8/15,448639966,"Pic Collage - Add photo, video, text, sticker, animated GIF effects with image editors, filters, layouts, and templates. Happy Mother's day!",Cardinal Blue,https://s3.mzstatic.com/us/r30/Purple5/v4/ec/bd/89/ecbd89ee-62cd-852c-1684-3c6172e0712b/icon180x180.jpeg,https://itunes.apple.com/US/app/id448639966?mt=8&uo=4&partnerId=30,2011-07-13 21:30:34 UTC,2015-05-02 00:00:00 UTC,TRUE,4.5,0,266577,96129,353,11072,1939,$240.63 ,$27.30 
US,All Categories,5/8/15,922403318,Pic Eraser - Create comedy Picture,Alpesh Prajapati,https://s2.mzstatic.com/r30/Purple5/v4/0f/ef/1a/0fef1ac5-ec19-3cd6-927d-b8512f8b99b3/pr_source.png,https://itunes.apple.com/US/app/id922403318?mt=8&uo=4&partnerId=30,2014-10-08 03:51:53 UTC,2014-10-24 00:00:00 UTC,,0,1.99,0,0,0,4,,,
US,All Categories,5/8/15,509987785,"Pic Jointer Ð Picture Collage, Camera Effects plus Photo Editor",RUI JIA,https://s2.mzstatic.com/us/r30/Purple3/v4/f2/cf/9f/f2cf9f01-2af7-2996-f41e-db72b8dea353/icon180x180.png,https://itunes.apple.com/US/app/id509987785?mt=8&uo=4&partnerId=30,2012-03-20 18:25:26 UTC,2014-12-18 00:00:00 UTC,TRUE,5,0,61672,36336,13174,7422,769,$139.82 ,$15.92 
US,All Categories,5/8/15,509987785,"Pic Jointer Ð Picture Collage, Camera Effects plus Photo Editor",RUI JIA,https://s2.mzstatic.com/us/r30/Purple3/v4/f2/cf/9f/f2cf9f01-2af7-2996-f41e-db72b8dea353/icon180x180.png,https://itunes.apple.com/US/app/id509987785?mt=8&uo=4&partnerId=30,2012-03-20 18:25:26 UTC,2014-12-18 00:00:00 UTC,TRUE,5,0,61672,36336,13174,7422,769,$139.82 ,$15.92 
US,All Categories,5/8/15,454768104,Pic Stitch - #1 Photo Collage Maker,"Big Blue Clip, LLC",https://s4.mzstatic.com/us/r30/Purple1/v4/87/a8/95/87a8952f-0ae9-360b-b5c3-c7e7643be168/icon180x180.jpeg,https://itunes.apple.com/US/app/id454768104?mt=8&uo=4&partnerId=30,2011-08-15 23:22:16 UTC,2015-04-13 00:00:00 UTC,TRUE,4.5,0,46807,39530,292,7556,677,$383.32 ,$26.77 
US,All Categories,5/8/15,454768104,Pic Stitch - #1 Photo Collage Maker,"Big Blue Clip, LLC",https://s4.mzstatic.com/us/r30/Purple1/v4/87/a8/95/87a8952f-0ae9-360b-b5c3-c7e7643be168/icon180x180.jpeg,https://itunes.apple.com/US/app/id454768104?mt=8&uo=4&partnerId=30,2011-08-15 23:22:16 UTC,2015-04-13 00:00:00 UTC,TRUE,4.5,0,46807,39530,292,7556,677,$383.32 ,$26.77 
US,All Categories,5/8/15,433398108,PicFrame,ActiveDevelopment,https://s3.mzstatic.com/us/r30/Purple1/v4/ec/3c/92/ec3c925b-7f21-20ba-1de4-9cdbba89a867/icon180x180.png,https://itunes.apple.com/US/app/id433398108?mt=8&uo=4&partnerId=30,2011-05-03 20:17:53 UTC,2015-01-31 00:00:00 UTC,,4,0.99,10872,6147,24,140,3,$91.64 ,$7.97 
US,All Categories,5/8/15,417563413,Picfx,ActiveDevelopment,https://s4.mzstatic.com/us/r30/Purple5/v4/bf/f2/1e/bff21eb2-c6df-6587-3116-87a6ffe68c39/icon180x180.png,https://itunes.apple.com/US/app/id417563413?mt=8&uo=4&partnerId=30,2011-02-07 20:26:19 UTC,2015-01-07 00:00:00 UTC,,4.5,1.99,4357,2407,42,8,6,$20.03 ,$6.57 
US,All Categories,5/8/15,597851882,PicLab - Photo Editor,Roberto Nickson,https://s2.mzstatic.com/us/r30/Purple3/v4/7c/c4/1c/7cc41cc4-96f5-f920-1bab-16b17105ab0d/icon180x180.png,https://itunes.apple.com/US/app/id597851882?mt=8&uo=4&partnerId=30,2013-03-04 23:48:46 UTC,2015-04-04 00:00:00 UTC,TRUE,4,0,128777,93454,77,4985,526,$279.63 ,$27.51 
US,All Categories,5/8/15,597851882,PicLab - Photo Editor,Roberto Nickson,https://s2.mzstatic.com/us/r30/Purple3/v4/7c/c4/1c/7cc41cc4-96f5-f920-1bab-16b17105ab0d/icon180x180.png,https://itunes.apple.com/US/app/id597851882?mt=8&uo=4&partnerId=30,2013-03-04 23:48:46 UTC,2015-04-04 00:00:00 UTC,TRUE,4,0,128777,93454,77,4985,526,$279.63 ,$27.51 
US,All Categories,5/8/15,688319243,PicLab HD - Design Studio,Roberto Nickson,https://s1.mzstatic.com/us/r30/Purple3/v4/6d/c4/22/6dc422d4-b5a6-48f8-6359-410501ab6cdc/icon180x180.png,https://itunes.apple.com/US/app/id688319243?mt=8&uo=4&partnerId=30,2013-09-15 02:57:53 UTC,2014-10-23 00:00:00 UTC,TRUE,4.5,1.99,25838,18108,325,91,6,$131.96 ,$16.03 
US,All Categories,5/8/15,688319243,PicLab HD - Design Studio,Roberto Nickson,https://s1.mzstatic.com/us/r30/Purple3/v4/6d/c4/22/6dc422d4-b5a6-48f8-6359-410501ab6cdc/icon180x180.png,https://itunes.apple.com/US/app/id688319243?mt=8&uo=4&partnerId=30,2013-09-15 02:57:53 UTC,2014-10-23 00:00:00 UTC,TRUE,4.5,1.99,25838,18108,325,91,6,$131.96 ,$16.03 
US,All Categories,5/8/15,630509137,"Piclay - Photo Editor, Blend, Mirror, create Collages and add Text to your images",Q and P Applications pty ltd,https://s1.mzstatic.com/us/r30/Purple3/v4/d5/8a/f3/d58af30e-a05a-0eca-3f00-435221a8f6a7/icon180x180.jpeg,https://itunes.apple.com/US/app/id630509137?mt=8&uo=4&partnerId=30,2013-05-25 07:00:00 UTC,2015-01-13 00:00:00 UTC,TRUE,4.5,0,67596,50802,6787,2715,,$89.36 ,$6.96 
US,All Categories,5/8/15,894483433,Piclay Pro,Q and P Applications pty ltd,https://s4.mzstatic.com/us/r30/Purple3/v4/55/e5/74/55e5746e-5008-83c8-c519-a1f3ef729b0a/icon180x180.png,https://itunes.apple.com/US/app/id894483433?mt=8&uo=4&partnerId=30,2014-07-20 04:41:24 UTC,2014-12-29 00:00:00 UTC,TRUE,4,2.99,13,13,5,9,,$30.34 ,
US,All Categories,5/8/15,863979345,PicMonki - Best Photo Filter App,Prakash Singh,https://s4.mzstatic.com/us/r30/Purple7/v4/19/74/92/19749254-e877-94bc-7b59-917276e4bd63/icon180x180.png,https://itunes.apple.com/US/app/id863979345?mt=8&uo=4&partnerId=30,2015-03-05 23:03:03 UTC,2015-04-30 00:00:00 UTC,,4,0.99,64,64,12,21,,$18.98 ,
US,All Categories,5/8/15,658885300,Picollage,J.W. van Vulpen,https://s2.mzstatic.com/us/r30/Purple1/v4/ce/e4/ab/cee4abaa-b132-e217-ae36-4e4328512216/icon180x180.png,https://itunes.apple.com/US/app/id658885300?mt=8&uo=4&partnerId=30,2013-06-14 21:23:02 UTC,2014-10-08 00:00:00 UTC,,1,0.99,5,0,0,0,,,
US,All Categories,5/8/15,498127541,PicPlayPost,Flambe Studios LLC,https://s3.mzstatic.com/us/r30/Purple7/v4/db/f2/02/dbf202f5-9642-7906-34c6-983ce1f50691/icon180x180.jpeg,https://itunes.apple.com/US/app/id498127541?mt=8&uo=4&partnerId=30,2012-02-23 08:00:00 UTC,2015-04-30 00:00:00 UTC,TRUE,5,0,20708,10157,145,4012,346,$101.42 ,$16.99 
US,All Categories,5/8/15,587366035,PicsArt Photo Studio,PicsArt,https://s5.mzstatic.com/us/r30/Purple7/v4/57/6e/99/576e999f-41cd-e858-9799-28bf0f2483d3/icon180x180.png,https://itunes.apple.com/US/app/id587366035?mt=8&uo=4&partnerId=30,2013-01-02 22:14:40 UTC,2015-05-06 00:00:00 UTC,TRUE,3.5,0,48101,16670,32,10200,1010,$144.82 ,$25.80 
US,All Categories,5/8/15,587366035,PicsArt Photo Studio,PicsArt,https://s5.mzstatic.com/us/r30/Purple7/v4/57/6e/99/576e999f-41cd-e858-9799-28bf0f2483d3/icon180x180.png,https://itunes.apple.com/US/app/id587366035?mt=8&uo=4&partnerId=30,2013-01-02 22:14:40 UTC,2015-05-06 00:00:00 UTC,TRUE,3.5,0,48101,16670,32,10200,1010,$144.82 ,$25.80 
US,All Categories,5/8/15,827078436,PicSay,Khanh Luu,https://s5.mzstatic.com/us/r30/Purple3/v4/92/4c/2e/924c2e33-0809-da6d-102c-6678b1408bae/icon180x180.jpeg,https://itunes.apple.com/US/app/id827078436?mt=8&uo=4&partnerId=30,2014-03-02 23:57:32 UTC,2015-03-05 00:00:00 UTC,,1,2.99,6,6,0,6,,$8.01 ,
US,All Categories,5/8/15,585307861,PicTapGo,Totally Rad! Inc.,https://s5.mzstatic.com/us/r30/Purple3/v4/b2/db/ee/b2dbee1c-8adc-919c-2ba6-e8ecf8e11000/icon180x180.png,https://itunes.apple.com/US/app/id585307861?mt=8&uo=4&partnerId=30,2013-03-01 20:12:01 UTC,2014-12-03 00:00:00 UTC,TRUE,4.5,1.99,1155,904,67,38,14,$56.29 ,$19.73 
US,All Categories,5/8/15,456689083,Pictophile Pro - funny meme lol pics video gif builder,Voodoo Coding,https://s2.mzstatic.com/us/r30/Purple5/v4/bb/f6/a8/bbf6a854-9a14-0921-0cb6-230aa18adf43/icon180x180.png,https://itunes.apple.com/US/app/id456689083?mt=8&uo=4&partnerId=30,2011-08-17 22:35:06 UTC,2015-04-01 00:00:00 UTC,,4.5,1.99,3073,2211,32,10,1,,
US,All Categories,5/8/15,600674056,"Pictoword Free: 2 Pics, Guess What's the 1 Word?",Kooapps,https://s2.mzstatic.com/us/r30/Purple6/v4/12/29/86/122986fb-26d1-533b-7fc6-df57134c7dfe/icon180x180.jpeg,https://itunes.apple.com/US/app/id600674056?mt=8&uo=4&partnerId=30,2013-03-01 21:48:30 UTC,2015-05-06 00:00:00 UTC,TRUE,5,0,119688,91895,211,1955,438,$105.14 ,$24.23 
US,All Categories,5/8/15,303740913,Picture Safe - Secure Photo Vault and Private Safe for your Privacy.,collect3,https://s1.mzstatic.com/us/r30/Purple2/v4/ae/6a/1b/ae6a1b9b-3cdd-93c0-2b66-b834a3d04e6a/icon180x180.jpeg,https://itunes.apple.com/US/app/id303740913?mt=8&uo=4&partnerId=30,2009-02-03 02:49:30 UTC,2013-06-07 00:00:00 UTC,TRUE,4.5,0.99,21539,14629,366,19,,$17.01 ,$1.70 
US,All Categories,5/8/15,398305495,Pill Identifier by Drugs.com,Drugs.com,https://s1.mzstatic.com/us/r30/Purple5/v4/c7/66/c8/c766c8d3-69cf-6318-cf0b-db57727d46eb/icon180x180.png,https://itunes.apple.com/US/app/id398305495?mt=8&uo=4&partnerId=30,2010-10-21 21:27:38 UTC,2015-04-01 00:00:00 UTC,,5,0.99,825,796,4,38,6,$24.77 ,$13.35 
US,All Categories,5/8/15,498999540,Pimp My Text PRO - Send Color Text Messages with Emoji 2,MobGen,https://s1.mzstatic.com/us/r30/Purple1/v4/91/df/a9/91dfa96e-eb03-6e4d-31f7-1db2c8c99c87/icon180x180.jpeg,https://itunes.apple.com/US/app/id498999540?mt=8&uo=4&partnerId=30,2012-02-06 08:00:00 UTC,2014-12-14 00:00:00 UTC,TRUE,2,0.99,1442,1090,3,23,,$52.02 ,
US,All Categories,5/8/15,749057895,"Pimp Your Screen - Custom Themes, Backgrounds and Wallpapers for iPhone, iPod touch and iPad",Apalon Apps,https://s4.mzstatic.com/us/r30/Purple3/v4/33/d9/e2/33d9e28c-4f2d-37cd-c769-3cddc47dd27b/icon180x180.jpeg,https://itunes.apple.com/US/app/id749057895?mt=8&uo=4&partnerId=30,2013-11-28 13:36:48 UTC,2014-10-30 00:00:00 UTC,,4.5,1.99,11165,3371,1127,254,17,$293.37 ,$17.55 
US,All Categories,5/8/15,749057895,"Pimp Your Screen - Custom Themes, Backgrounds and Wallpapers for iPhone, iPod touch and iPad",Apalon Apps,https://s4.mzstatic.com/us/r30/Purple3/v4/33/d9/e2/33d9e28c-4f2d-37cd-c769-3cddc47dd27b/icon180x180.jpeg,https://itunes.apple.com/US/app/id749057895?mt=8&uo=4&partnerId=30,2013-11-28 13:36:48 UTC,2014-10-30 00:00:00 UTC,,4.5,1.99,11165,3371,1127,254,17,$293.37 ,$17.55 
US,All Categories,5/8/15,749109884,Pimp Your Sound,Apalon Apps,https://s5.mzstatic.com/us/r30/Purple1/v4/08/7f/7d/087f7d96-97b2-5035-f577-983e1ea219c0/icon180x180.png,https://itunes.apple.com/US/app/id749109884?mt=8&uo=4&partnerId=30,2013-11-27 12:43:15 UTC,2015-04-22 00:00:00 UTC,,4.5,1.99,1083,213,15,382,1,$467.06 ,
US,All Categories,5/8/15,749109884,Pimp Your Sound,Apalon Apps,https://s5.mzstatic.com/us/r30/Purple1/v4/08/7f/7d/087f7d96-97b2-5035-f577-983e1ea219c0/icon180x180.png,https://itunes.apple.com/US/app/id749109884?mt=8&uo=4&partnerId=30,2013-11-27 12:43:15 UTC,2015-04-22 00:00:00 UTC,,4.5,1.99,1083,213,15,382,1,$467.06 ,
US,All Categories,5/8/15,455826958,Pinball Arcade,FarSight Studios,https://s4.mzstatic.com/us/r30/Purple3/v4/6a/94/3b/6a943beb-e2c6-5cc3-6820-0bbd4b2dd468/icon180x180.jpeg,https://itunes.apple.com/US/app/id455826958?mt=8&uo=4&partnerId=30,2012-02-09 08:00:00 UTC,2015-04-29 00:00:00 UTC,TRUE,3.5,0.99,9159,3470,10,1,6,$6.54 ,$59.87 
US,All Categories,5/8/15,363592836,"Pinball HD (AC/DC, Slayer, Wild West + 7 Other Pro Pinball Games)",OOO Gameprom,https://s5.mzstatic.com/us/r30/Purple1/v4/1e/a7/6d/1ea76db8-f5eb-71bb-4057-fe2e98866c4d/icon180x180.png,https://itunes.apple.com/US/app/id363592836?mt=8&uo=4&partnerId=30,2010-04-22 00:22:26 UTC,2015-05-06 00:00:00 UTC,TRUE,5,1.99,32832,12818,5,0,4,$15.73 ,$24.12 
US,All Categories,5/8/15,444741112,"Pinger Textfree: Text Free with the number one Free Texting, Free Calling App","Pinger, Inc.",https://s5.mzstatic.com/us/r30/Purple3/v4/47/6c/f6/476cf602-2506-56c7-a5bd-d7cbcba0f0ac/icon180x180.png,https://itunes.apple.com/US/app/id444741112?mt=8&uo=4&partnerId=30,2012-06-04 17:39:20 UTC,2015-05-01 00:00:00 UTC,TRUE,3.5,0,22808,22649,10,2687,,$349.22 ,$17.09 
US,All Categories,5/8/15,444741112,"Pinger Textfree: Text Free with the number one Free Texting, Free Calling App","Pinger, Inc.",https://s5.mzstatic.com/us/r30/Purple3/v4/47/6c/f6/476cf602-2506-56c7-a5bd-d7cbcba0f0ac/icon180x180.png,https://itunes.apple.com/US/app/id444741112?mt=8&uo=4&partnerId=30,2012-06-04 17:39:20 UTC,2015-05-01 00:00:00 UTC,TRUE,3.5,0,22808,22649,10,2687,,$349.22 ,$17.09 
US,All Categories,5/8/15,463630399,PINK Nation,Victoria's Secret PINK,https://s5.mzstatic.com/us/r30/Purple7/v4/c6/bc/df/c6bcdfce-f038-92c9-66ee-f99e4f5092a7/icon180x180.jpeg,https://itunes.apple.com/US/app/id463630399?mt=8&uo=4&partnerId=30,2011-09-19 17:00:57 UTC,2015-05-02 00:00:00 UTC,,5,0,22564,22564,106,1410,,,
US,All Categories,5/8/15,429047995,Pinterest,"Pinterest, Inc.",https://s1.mzstatic.com/us/r30/Purple5/v4/2b/9c/94/2b9c94fc-f69d-e7a0-a71d-7875ae3506ef/icon180x180.jpeg,https://itunes.apple.com/US/app/id429047995?mt=8&uo=4&partnerId=30,2011-04-28 15:51:13 UTC,2015-04-06 00:00:00 UTC,,4.5,0,1252376,919025,2214,39067,11601,,
US,All Categories,5/8/15,654671575,Pirate Kings,Jelly Button Games Ltd,https://s5.mzstatic.com/us/r30/Purple5/v4/d7/0b/8d/d70b8dbf-6d82-a546-566a-dc9b90118a95/icon180x180.jpeg,https://itunes.apple.com/US/app/id654671575?mt=8&uo=4&partnerId=30,2013-11-14 05:30:36 UTC,2015-04-12 00:00:00 UTC,TRUE,4.5,0,55984,5191,1340,3682,644,"$6,301.41 ",$204.86 
US,All Categories,5/8/15,654671575,Pirate Kings,Jelly Button Games Ltd,https://s5.mzstatic.com/us/r30/Purple5/v4/d7/0b/8d/d70b8dbf-6d82-a546-566a-dc9b90118a95/icon180x180.jpeg,https://itunes.apple.com/US/app/id654671575?mt=8&uo=4&partnerId=30,2013-11-14 05:30:36 UTC,2015-04-12 00:00:00 UTC,TRUE,4.5,0,55984,5191,1340,3682,644,"$6,301.41 ",$204.86 
US,All Categories,5/8/15,640111933,Pixel Gun 3D,Alex Krasnov,https://s1.mzstatic.com/us/r30/Purple7/v4/19/55/ba/1955ba64-aa94-17ac-bfd1-699f882b98e2/icon180x180.png,https://itunes.apple.com/US/app/id640111933?mt=8&uo=4&partnerId=30,2013-05-02 20:54:10 UTC,2015-04-28 00:00:00 UTC,TRUE,4.5,0,320620,170379,1587,3215,1836,"$5,103.77 ","$6,696.40 "
US,All Categories,5/8/15,640111933,Pixel Gun 3D,Alex Krasnov,https://s1.mzstatic.com/us/r30/Purple7/v4/19/55/ba/1955ba64-aa94-17ac-bfd1-699f882b98e2/icon180x180.png,https://itunes.apple.com/US/app/id640111933?mt=8&uo=4&partnerId=30,2013-05-02 20:54:10 UTC,2015-04-28 00:00:00 UTC,TRUE,4.5,0,320620,170379,1587,3215,1836,"$5,103.77 ","$6,696.40 "
US,All Categories,5/8/15,586616284,Pixel People,Chillingo Ltd,https://s1.mzstatic.com/us/r30/Purple5/v4/cd/77/74/cd777490-ae9f-9f1d-5a76-193e74902f8a/icon180x180.jpeg,https://itunes.apple.com/US/app/id586616284?mt=8&uo=4&partnerId=30,2013-01-31 08:00:00 UTC,2015-04-21 00:00:00 UTC,TRUE,4,0,97415,46203,65,116,33,$79.87 ,$18.52 
US,All Categories,5/8/15,948219330,Pixelmon Hunter - Fighting at block style arena with skins exporter for minecraft,Anton Kulich,https://s2.mzstatic.com/us/r30/Purple5/v4/fd/37/a3/fd37a3dd-879b-9207-170b-601d28b1bf33/icon180x180.png,https://itunes.apple.com/US/app/id948219330?mt=8&uo=4&partnerId=30,2014-12-14 14:37:21 UTC,2015-04-27 00:00:00 UTC,TRUE,4,0.99,432,270,14,19,64,$44.36 ,$61.56 
US,All Categories,5/8/15,321560858,Pizza Hut,"Pizza Hut, Inc.",https://s2.mzstatic.com/us/r30/Purple5/v4/80/89/c7/8089c7e2-9fef-81b6-0510-8b7462990eeb/icon180x180.jpeg,https://itunes.apple.com/US/app/id321560858?mt=8&uo=4&partnerId=30,2009-07-08 21:33:17 UTC,2015-04-06 00:00:00 UTC,,4.5,0,134250,134129,700,3108,287,,
US,All Categories,5/8/15,475212472,Pizza Vs. Skeletons,Riverman Media LLC,https://s3.mzstatic.com/us/r30/Purple5/v4/3a/f9/06/3af90603-68d4-02fe-ab03-266f16ef293e/icon180x180.png,https://itunes.apple.com/US/app/id475212472?mt=8&uo=4&partnerId=30,2012-02-16 08:00:00 UTC,2015-01-31 00:00:00 UTC,,4.5,4.99,5462,2207,30,1,4,$10.18 ,$22.16 
US,All Categories,5/8/15,459412553,Place My Face ª,Lemondo Entertainment,https://s3.mzstatic.com/us/r30/Purple6/v4/ed/d0/e9/edd0e935-3cab-505d-7b67-cce0ea7860f3/icon180x180.jpeg,https://itunes.apple.com/US/app/id459412553?mt=8&uo=4&partnerId=30,2011-09-06 21:59:03 UTC,2015-05-07 00:00:00 UTC,TRUE,5,0.99,18109,7989,4,8,2,,$5.84 
US,All Categories,5/8/15,525818839,Plague Inc.,Ndemic Creations,https://s1.mzstatic.com/us/r30/Purple1/v4/bc/72/4a/bc724af2-58d6-f438-503e-20f3044b8ad8/icon180x180.jpeg,https://itunes.apple.com/US/app/id525818839?mt=8&uo=4&partnerId=30,2012-05-26 00:54:37 UTC,2015-05-05 00:00:00 UTC,TRUE,5,0.99,292710,129548,166,1860,437,"$3,900.88 ",$333.00 
US,All Categories,5/8/15,525818839,Plague Inc.,Ndemic Creations,https://s1.mzstatic.com/us/r30/Purple1/v4/bc/72/4a/bc724af2-58d6-f438-503e-20f3044b8ad8/icon180x180.jpeg,https://itunes.apple.com/US/app/id525818839?mt=8&uo=4&partnerId=30,2012-05-26 00:54:37 UTC,2015-05-05 00:00:00 UTC,TRUE,5,0.99,292710,129548,166,1860,437,"$3,900.88 ",$333.00 
US,All Categories,5/8/15,336477530,Plane Finder,pinkfroot limited,https://s3.mzstatic.com/us/r30/Purple3/v4/78/a3/31/78a3315d-e5aa-6816-38fa-83f47a008303/icon180x180.jpeg,https://itunes.apple.com/US/app/id336477530?mt=8&uo=4&partnerId=30,2009-11-03 15:42:54 UTC,2015-04-22 00:00:00 UTC,TRUE,4.5,3.99,13771,883,15,16,,$38.58 ,
